,Age,Gender,O,C,E,A,N,Hassle,Severity
332,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,10,1
333,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,21,2
334,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,31,3
335,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,45,3
336,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,32,4
337,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,43,3
338,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,30,2
339,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,44,2
340,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,42,3
341,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,9,5
342,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,26,1
343,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,37,2
344,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,14,2
345,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,46,3
346,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,11,2
347,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,39,3
348,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,4,3
349,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,51,1
350,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,34,1
351,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,23,1
352,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,8,1
353,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,36,1
354,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,40,2
355,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,7,2
356,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,5,2
357,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,18,5
358,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,2,3
359,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,17,5
360,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,13,4
361,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,16,3
362,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,1,3
363,20,0,34.0,17.57142857142857,25.777777777777775,21.0,30.85714285714286,22,1
364,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,25,2
365,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,41,3
366,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,48,3
367,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,15,3
368,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,38,4
369,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,3,2
370,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,0,2
371,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,24,3
372,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,20,3
373,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,47,3
374,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,35,3
375,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,33,2
376,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,49,3
377,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,29,3
378,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,6,3
379,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,19,4
380,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,50,3
381,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,27,4
382,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,28,2
383,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,12,3
384,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,10,5
385,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,21,3
386,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,31,3
387,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,45,4
388,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,32,3
389,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,43,3
390,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,30,2
391,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,44,3
392,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,42,3
393,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,9,4
394,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,26,2
395,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,37,3
396,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,14,4
397,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,46,3
398,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,11,3
399,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,39,3
400,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,4,4
401,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,51,3
402,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,34,4
403,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,23,3
404,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,8,4
405,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,36,4
406,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,40,4
407,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,7,4
408,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,5,4
409,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,18,4
410,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,2,3
411,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,17,4
412,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,13,3
413,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,16,4
414,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,1,3
415,21,0,22.0,26.14285714285714,20.444444444444446,26.142857142857146,26.285714285714285,22,3
416,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,25,2
417,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,41,2
418,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,48,1
419,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,15,1
420,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,38,3
421,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,3,5
422,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,0,2
423,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,24,3
424,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,20,4
425,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,47,3
426,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,35,3
427,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,33,2
428,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,49,5
429,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,29,3
430,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,6,3
431,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,19,1
432,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,50,5
433,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,27,2
434,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,28,2
435,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,12,1
436,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,10,2
437,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,21,2
438,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,31,2
439,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,45,3
440,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,32,3
441,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,43,2
442,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,30,2
443,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,44,2
444,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,42,2
445,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,9,4
446,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,26,3
447,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,37,3
448,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,14,1
449,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,46,5
450,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,11,3
451,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,39,4
452,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,4,3
453,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,51,1
454,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,34,1
455,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,23,2
456,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,8,1
457,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,36,3
458,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,40,3
459,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,7,4
460,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,5,3
461,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,18,1
462,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,2,2
463,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,17,1
464,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,13,3
465,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,16,1
466,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,1,1
467,18,0,40.0,39.85714285714285,22.222222222222218,31.285714285714285,24.0,22,3
468,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,25,1
469,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,41,1
470,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,48,1
471,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,15,2
472,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,38,1
473,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,3,1
474,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,0,1
475,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,24,1
476,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,20,1
477,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,47,1
478,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,35,2
479,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,33,1
480,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,49,2
481,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,29,2
482,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,6,2
483,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,19,1
484,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,50,1
485,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,27,1
486,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,28,1
487,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,12,2
488,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,10,1
489,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,21,2
490,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,31,3
491,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,45,4
492,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,32,3
493,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,43,2
494,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,30,4
495,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,44,2
496,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,42,1
497,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,9,1
498,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,26,3
499,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,37,4
500,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,14,2
501,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,46,1
502,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,11,1
503,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,39,1
504,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,4,2
505,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,51,1
506,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,34,1
507,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,23,1
508,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,8,1
509,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,36,2
510,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,40,1
511,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,7,2
512,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,5,1
513,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,18,2
514,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,2,2
515,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,17,3
516,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,13,1
517,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,16,2
518,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,1,2
519,21,2,30.0,15.857142857142854,27.555555555555554,39.857142857142854,10.285714285714285,22,1
520,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,25,3
521,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,41,2
522,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,48,1
523,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,15,2
524,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,38,3
525,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,3,3
526,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,0,1
527,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,24,2
528,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,20,2
529,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,47,3
530,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,35,1
531,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,33,1
532,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,49,3
533,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,29,3
534,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,6,2
535,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,19,1
536,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,50,1
537,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,27,1
538,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,28,1
539,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,12,1
540,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,10,1
541,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,21,1
542,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,31,2
543,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,45,3
544,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,32,2
545,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,43,3
546,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,30,1
547,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,44,2
548,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,42,2
549,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,9,2
550,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,26,1
551,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,37,3
552,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,14,2
553,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,46,1
554,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,11,3
555,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,39,3
556,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,4,2
557,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,51,1
558,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,34,1
559,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,23,1
560,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,8,1
561,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,36,1
562,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,40,1
563,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,7,2
564,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,5,1
565,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,18,3
566,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,2,2
567,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,17,2
568,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,13,2
569,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,16,2
570,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,1,2
571,22,2,16.0,17.57142857142857,22.222222222222218,22.714285714285715,35.42857142857143,22,1
572,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,25,2
573,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,41,2
574,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,48,1
575,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,15,3
576,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,38,2
577,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,3,2
578,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,0,3
579,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,24,3
580,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,20,4
581,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,47,4
582,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,35,2
583,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,33,3
584,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,49,5
585,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,29,4
586,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,6,3
587,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,19,3
588,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,50,3
589,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,27,5
590,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,28,3
591,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,12,4
592,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,10,3
593,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,21,5
594,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,31,5
595,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,45,5
596,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,32,5
597,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,43,4
598,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,30,4
599,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,44,4
600,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,42,4
601,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,9,4
602,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,26,4
603,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,37,3
604,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,14,3
605,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,46,3
606,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,11,3
607,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,39,4
608,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,4,3
609,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,51,3
610,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,34,4
611,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,23,3
612,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,8,4
613,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,36,4
614,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,40,3
615,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,7,3
616,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,5,3
617,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,18,4
618,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,2,3
619,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,17,3
620,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,13,3
621,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,16,3
622,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,1,3
623,21,0,10.0,27.857142857142854,34.66666666666666,36.42857142857143,12.57142857142857,22,2
624,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,25,3
625,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,41,3
626,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,48,1
627,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,15,2
628,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,38,1
629,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,3,2
630,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,0,2
631,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,24,2
632,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,20,2
633,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,47,3
634,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,35,1
635,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,33,2
636,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,49,2
637,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,29,3
638,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,6,3
639,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,19,3
640,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,50,4
641,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,27,1
642,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,28,1
643,21,0,38.0,21.0,20.444444444444446,44.99999999999999,10.285714285714285,12,1
