Age,Gender,O,C,E,A,N,Hassle,Severity
21,Male,38,25,24,36,19,Concerns regarding academic transitions,1
21,Male,38,25,24,36,19,Difficulties with peers or classmates,2
21,Male,38,25,24,36,19,Challenges in managing group projects,2
21,Male,38,25,24,36,19,Getting late to class,1
22,Male,31,26,21,26,30,Misplacing or losing things,3
22,Male,31,26,21,26,30,Silly practical mistakes,2
22,Male,31,26,21,26,30,Trouble with pets,1
22,Male,31,26,21,26,30,Difficulties with friends,2
22,Male,31,26,21,26,30,Regrets over past decision/s,3
22,Male,31,26,21,26,30,Concerned about the meaning of life,3
22,Male,31,26,21,26,30,Being lonely,1
22,Male,31,26,21,26,30,Inability to express oneself,2
22,Male,31,26,21,26,30,Fear of rejection,2
22,Male,31,26,21,26,30,Trouble making decisions,3
22,Male,31,26,21,26,30,Physical appearance,1
22,Male,31,26,21,26,30,Not seeing people,1
22,Male,31,26,21,26,30,Troubling thoughts about one’s future,3
22,Male,31,26,21,26,30,Not enough personal energy,3
22,Male,31,26,21,26,30,Concerns about getting ahead,2
22,Male,31,26,21,26,30,Fear of confrontation,1
22,Male,31,26,21,26,30,Wasting time,1
22,Male,31,26,21,26,30,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",1
22,Male,31,26,21,26,30,Not enough money for wants (entertainment and recreation),1
22,Male,31,26,21,26,30,Concerns about owing money,1
22,Male,31,26,21,26,30,Concerns about money for emergencies,1
22,Male,31,26,21,26,30,Financial security,1
22,Male,31,26,21,26,30,Not enough time to do things one needs to,2
22,Male,31,26,21,26,30,Too many responsibilities,3
22,Male,31,26,21,26,30,Not getting enough rest,2
22,Male,31,26,21,26,30,Too many interruptions,3
22,Male,31,26,21,26,30,Not enough time for entertainment and recreation,1
22,Male,31,26,21,26,30,Too many meetings,2
22,Male,31,26,21,26,30,Social obligations,2
22,Male,31,26,21,26,30,Concerns about meeting high standards,2
22,Male,31,26,21,26,30,Noise,1
22,Male,31,26,21,26,30,Pollution,3
22,Male,31,26,21,26,30,Crime,2
22,Male,31,26,21,26,30,Traffic,1
22,Male,31,26,21,26,30,Concerns about news events,3
22,Male,31,26,21,26,30,Rising prices of common goods,3
22,Male,31,26,21,26,30,Concerns about accidents,2
22,Male,31,26,21,26,30,Yardwork or outside home maintenance,1
22,Male,31,26,21,26,30,Overloaded with family responsibilities,1
22,Male,31,26,21,26,30,Home maintenance (inside),1
22,Male,31,26,21,26,30,Concerns about medical treatment,1
22,Male,31,26,21,26,30,Physical illness,1
22,Male,31,26,21,26,30,Side effects of medication,1
22,Male,31,26,21,26,30,Concerns about health in general,2
22,Male,31,26,21,26,30,Concerns about bodily functions,1
22,Male,31,26,21,26,30,Dissatisfaction with academic performance,3
22,Male,31,26,21,26,30,Challenges with instructors,2
22,Male,31,26,21,26,30,Discontent with current academic responsibilities,2
22,Male,31,26,21,26,30,Concerns regarding academic transitions,2
22,Male,31,26,21,26,30,Difficulties with peers or classmates,2
22,Male,31,26,21,26,30,Challenges in managing group projects,2
22,Male,31,26,21,26,30,Getting late to class,1
21,Female,28,32,28,34,20,Misplacing or losing things,2
21,Female,28,32,28,34,20,Silly practical mistakes,2
21,Female,28,32,28,34,20,Trouble with pets,1
21,Female,28,32,28,34,20,Difficulties with friends,3
21,Female,28,32,28,34,20,Regrets over past decision/s,2
21,Female,28,32,28,34,20,Concerned about the meaning of life,2
21,Female,28,32,28,34,20,Being lonely,3
21,Female,28,32,28,34,20,Inability to express oneself,3
21,Female,28,32,28,34,20,Fear of rejection,4
21,Female,28,32,28,34,20,Trouble making decisions,4
21,Female,28,32,28,34,20,Physical appearance,2
21,Female,28,32,28,34,20,Not seeing people,3
21,Female,28,32,28,34,20,Troubling thoughts about one’s future,5
21,Female,28,32,28,34,20,Not enough personal energy,4
21,Female,28,32,28,34,20,Concerns about getting ahead,3
21,Female,28,32,28,34,20,Fear of confrontation,3
21,Female,28,32,28,34,20,Wasting time,3
21,Female,28,32,28,34,20,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",5
21,Female,28,32,28,34,20,Not enough money for wants (entertainment and recreation),3
21,Female,28,32,28,34,20,Concerns about owing money,4
21,Female,28,32,28,34,20,Concerns about money for emergencies,3
21,Female,28,32,28,34,20,Financial security,5
21,Female,28,32,28,34,20,Not enough time to do things one needs to,5
21,Female,28,32,28,34,20,Too many responsibilities,5
21,Female,28,32,28,34,20,Not getting enough rest,5
21,Female,28,32,28,34,20,Too many interruptions,4
21,Female,28,32,28,34,20,Not enough time for entertainment and recreation,4
21,Female,28,32,28,34,20,Too many meetings,4
21,Female,28,32,28,34,20,Social obligations,4
21,Female,28,32,28,34,20,Concerns about meeting high standards,4
21,Female,28,32,28,34,20,Noise,4
21,Female,28,32,28,34,20,Pollution,3
21,Female,28,32,28,34,20,Crime,3
21,Female,28,32,28,34,20,Traffic,3
21,Female,28,32,28,34,20,Concerns about news events,3
21,Female,28,32,28,34,20,Rising prices of common goods,4
21,Female,28,32,28,34,20,Concerns about accidents,3
21,Female,28,32,28,34,20,Yardwork or outside home maintenance,3
21,Female,28,32,28,34,20,Overloaded with family responsibilities,4
21,Female,28,32,28,34,20,Home maintenance (inside),3
21,Female,28,32,28,34,20,Concerns about medical treatment,4
21,Female,28,32,28,34,20,Physical illness,4
21,Female,28,32,28,34,20,Side effects of medication,3
21,Female,28,32,28,34,20,Concerns about health in general,3
21,Female,28,32,28,34,20,Concerns about bodily functions,3
21,Female,28,32,28,34,20,Dissatisfaction with academic performance,4
21,Female,28,32,28,34,20,Challenges with instructors,3
21,Female,28,32,28,34,20,Discontent with current academic responsibilities,3
21,Female,28,32,28,34,20,Concerns regarding academic transitions,3
21,Female,28,32,28,34,20,Difficulties with peers or classmates,3
21,Female,28,32,28,34,20,Challenges in managing group projects,3
21,Female,28,32,28,34,20,Getting late to class,2
21,Female,42,28,20,39,19,Misplacing or losing things,3
21,Female,42,28,20,39,19,Silly practical mistakes,3
21,Female,42,28,20,39,19,Trouble with pets,1
21,Female,42,28,20,39,19,Difficulties with friends,2
21,Female,42,28,20,39,19,Regrets over past decision/s,1
21,Female,42,28,20,39,19,Concerned about the meaning of life,2
21,Female,42,28,20,39,19,Being lonely,2
21,Female,42,28,20,39,19,Inability to express oneself,2
21,Female,42,28,20,39,19,Fear of rejection,2
21,Female,42,28,20,39,19,Trouble making decisions,3
21,Female,42,28,20,39,19,Physical appearance,1
21,Female,42,28,20,39,19,Not seeing people,2
21,Female,42,28,20,39,19,Troubling thoughts about one’s future,2
21,Female,42,28,20,39,19,Not enough personal energy,3
21,Female,42,28,20,39,19,Concerns about getting ahead,3
21,Female,42,28,20,39,19,Fear of confrontation,3
21,Female,42,28,20,39,19,Wasting time,4
21,Female,42,28,20,39,19,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",1
21,Female,42,28,20,39,19,Not enough money for wants (entertainment and recreation),1
21,Female,42,28,20,39,19,Concerns about owing money,1
21,Female,42,28,20,39,19,Concerns about money for emergencies,1
21,Female,42,28,20,39,19,Financial security,1
21,Female,42,28,20,39,19,Not enough time to do things one needs to,3
21,Female,42,28,20,39,19,Too many responsibilities,2
21,Female,42,28,20,39,19,Not getting enough rest,3
21,Female,42,28,20,39,19,Too many interruptions,3
21,Female,42,28,20,39,19,Not enough time for entertainment and recreation,2
21,Female,42,28,20,39,19,Too many meetings,2
21,Female,42,28,20,39,19,Social obligations,2
21,Female,42,28,20,39,19,Concerns about meeting high standards,3
21,Female,42,28,20,39,19,Noise,3
21,Female,42,28,20,39,19,Pollution,5
21,Female,42,28,20,39,19,Crime,3
21,Female,42,28,20,39,19,Traffic,3
21,Female,42,28,20,39,19,Concerns about news events,2
21,Female,42,28,20,39,19,Rising prices of common goods,5
21,Female,42,28,20,39,19,Concerns about accidents,3
21,Female,42,28,20,39,19,Yardwork or outside home maintenance,2
21,Female,42,28,20,39,19,Overloaded with family responsibilities,1
21,Female,42,28,20,39,19,Home maintenance (inside),1
21,Female,42,28,20,39,19,Concerns about medical treatment,3
21,Female,42,28,20,39,19,Physical illness,1
21,Female,42,28,20,39,19,Side effects of medication,1
21,Female,42,28,20,39,19,Concerns about health in general,3
21,Female,42,28,20,39,19,Concerns about bodily functions,1
21,Female,42,28,20,39,19,Dissatisfaction with academic performance,4
21,Female,42,28,20,39,19,Challenges with instructors,2
21,Female,42,28,20,39,19,Discontent with current academic responsibilities,2
21,Female,42,28,20,39,19,Concerns regarding academic transitions,2
21,Female,42,28,20,39,19,Difficulties with peers or classmates,2
21,Female,42,28,20,39,19,Challenges in managing group projects,2
21,Female,42,28,20,39,19,Getting late to class,1
21,Male,43,37,29,27,30,Misplacing or losing things,3
21,Male,43,37,29,27,30,Silly practical mistakes,1
21,Male,43,37,29,27,30,Trouble with pets,3
21,Male,43,37,29,27,30,Difficulties with friends,5
21,Male,43,37,29,27,30,Regrets over past decision/s,2
21,Male,43,37,29,27,30,Concerned about the meaning of life,1
21,Male,43,37,29,27,30,Being lonely,3
21,Male,43,37,29,27,30,Inability to express oneself,3
21,Male,43,37,29,27,30,Fear of rejection,5
21,Male,43,37,29,27,30,Trouble making decisions,3
21,Male,43,37,29,27,30,Physical appearance,3
21,Male,43,37,29,27,30,Not seeing people,3
21,Male,43,37,29,27,30,Troubling thoughts about one’s future,5
21,Male,43,37,29,27,30,Not enough personal energy,2
21,Male,43,37,29,27,30,Concerns about getting ahead,5
21,Male,43,37,29,27,30,Fear of confrontation,1
21,Male,43,37,29,27,30,Wasting time,2
21,Male,43,37,29,27,30,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",5
21,Male,43,37,29,27,30,Not enough money for wants (entertainment and recreation),2
21,Male,43,37,29,27,30,Concerns about owing money,5
21,Male,43,37,29,27,30,Concerns about money for emergencies,5
21,Male,43,37,29,27,30,Financial security,5
21,Male,43,37,29,27,30,Not enough time to do things one needs to,5
21,Male,43,37,29,27,30,Too many responsibilities,5
21,Male,43,37,29,27,30,Not getting enough rest,2
21,Male,43,37,29,27,30,Too many interruptions,5
21,Male,43,37,29,27,30,Not enough time for entertainment and recreation,5
21,Male,43,37,29,27,30,Too many meetings,5
21,Male,43,37,29,27,30,Social obligations,2
21,Male,43,37,29,27,30,Concerns about meeting high standards,5
21,Male,43,37,29,27,30,Noise,1
21,Male,43,37,29,27,30,Pollution,5
21,Male,43,37,29,27,30,Crime,5
21,Male,43,37,29,27,30,Traffic,3
21,Male,43,37,29,27,30,Concerns about news events,2
21,Male,43,37,29,27,30,Rising prices of common goods,5
21,Male,43,37,29,27,30,Concerns about accidents,1
21,Male,43,37,29,27,30,Yardwork or outside home maintenance,1
21,Male,43,37,29,27,30,Overloaded with family responsibilities,3
21,Male,43,37,29,27,30,Home maintenance (inside),2
21,Male,43,37,29,27,30,Concerns about medical treatment,3
21,Male,43,37,29,27,30,Physical illness,5
21,Male,43,37,29,27,30,Side effects of medication,5
21,Male,43,37,29,27,30,Concerns about health in general,4
21,Male,43,37,29,27,30,Concerns about bodily functions,5
21,Male,43,37,29,27,30,Dissatisfaction with academic performance,5
21,Male,43,37,29,27,30,Challenges with instructors,4
21,Male,43,37,29,27,30,Discontent with current academic responsibilities,5
21,Male,43,37,29,27,30,Concerns regarding academic transitions,5
21,Male,43,37,29,27,30,Difficulties with peers or classmates,3
21,Male,43,37,29,27,30,Challenges in managing group projects,1
21,Male,43,37,29,27,30,Getting late to class,3
22,Female,33,37,21,35,24,Misplacing or losing things,3
22,Female,33,37,21,35,24,Silly practical mistakes,2
22,Female,33,37,21,35,24,Trouble with pets,2
22,Female,33,37,21,35,24,Difficulties with friends,3
22,Female,33,37,21,35,24,Regrets over past decision/s,1
22,Female,33,37,21,35,24,Concerned about the meaning of life,1
22,Female,33,37,21,35,24,Being lonely,2
22,Female,33,37,21,35,24,Inability to express oneself,2
22,Female,33,37,21,35,24,Fear of rejection,3
22,Female,33,37,21,35,24,Trouble making decisions,2
22,Female,33,37,21,35,24,Physical appearance,2
22,Female,33,37,21,35,24,Not seeing people,1
22,Female,33,37,21,35,24,Troubling thoughts about one’s future,3
22,Female,33,37,21,35,24,Not enough personal energy,3
22,Female,33,37,21,35,24,Concerns about getting ahead,3
22,Female,33,37,21,35,24,Fear of confrontation,3
22,Female,33,37,21,35,24,Wasting time,2
22,Female,33,37,21,35,24,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",4
22,Female,33,37,21,35,24,Not enough money for wants (entertainment and recreation),2
22,Female,33,37,21,35,24,Concerns about owing money,3
22,Female,33,37,21,35,24,Concerns about money for emergencies,3
22,Female,33,37,21,35,24,Financial security,3
22,Female,33,37,21,35,24,Not enough time to do things one needs to,4
22,Female,33,37,21,35,24,Too many responsibilities,3
22,Female,33,37,21,35,24,Not getting enough rest,3
22,Female,33,37,21,35,24,Too many interruptions,3
22,Female,33,37,21,35,24,Not enough time for entertainment and recreation,3
22,Female,33,37,21,35,24,Too many meetings,3
22,Female,33,37,21,35,24,Social obligations,2
22,Female,33,37,21,35,24,Concerns about meeting high standards,4
22,Female,33,37,21,35,24,Noise,3
22,Female,33,37,21,35,24,Pollution,3
22,Female,33,37,21,35,24,Crime,4
22,Female,33,37,21,35,24,Traffic,3
22,Female,33,37,21,35,24,Concerns about news events,3
22,Female,33,37,21,35,24,Rising prices of common goods,3
22,Female,33,37,21,35,24,Concerns about accidents,3
22,Female,33,37,21,35,24,Yardwork or outside home maintenance,1
22,Female,33,37,21,35,24,Overloaded with family responsibilities,3
22,Female,33,37,21,35,24,Home maintenance (inside),2
22,Female,33,37,21,35,24,Concerns about medical treatment,3
22,Female,33,37,21,35,24,Physical illness,3
22,Female,33,37,21,35,24,Side effects of medication,3
22,Female,33,37,21,35,24,Concerns about health in general,3
22,Female,33,37,21,35,24,Concerns about bodily functions,4
22,Female,33,37,21,35,24,Dissatisfaction with academic performance,3
22,Female,33,37,21,35,24,Challenges with instructors,2
22,Female,33,37,21,35,24,Discontent with current academic responsibilities,2
22,Female,33,37,21,35,24,Concerns regarding academic transitions,2
22,Female,33,37,21,35,24,Difficulties with peers or classmates,2
22,Female,33,37,21,35,24,Challenges in managing group projects,2
22,Female,33,37,21,35,24,Getting late to class,1
21,Female,39,31,22,30,32,Misplacing or losing things,5
21,Female,39,31,22,30,32,Silly practical mistakes,4
21,Female,39,31,22,30,32,Trouble with pets,5
21,Female,39,31,22,30,32,Difficulties with friends,5
21,Female,39,31,22,30,32,Regrets over past decision/s,4
21,Female,39,31,22,30,32,Concerned about the meaning of life,3
21,Female,39,31,22,30,32,Being lonely,5
21,Female,39,31,22,30,32,Inability to express oneself,5
21,Female,39,31,22,30,32,Fear of rejection,5
21,Female,39,31,22,30,32,Trouble making decisions,4
21,Female,39,31,22,30,32,Physical appearance,5
21,Female,39,31,22,30,32,Not seeing people,5
21,Female,39,31,22,30,32,Troubling thoughts about one’s future,4
21,Female,39,31,22,30,32,Not enough personal energy,5
21,Female,39,31,22,30,32,Concerns about getting ahead,5
21,Female,39,31,22,30,32,Fear of confrontation,4
21,Female,39,31,22,30,32,Wasting time,5
21,Female,39,31,22,30,32,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",5
21,Female,39,31,22,30,32,Not enough money for wants (entertainment and recreation),5
21,Female,39,31,22,30,32,Concerns about owing money,5
21,Female,39,31,22,30,32,Concerns about money for emergencies,5
21,Female,39,31,22,30,32,Financial security,5
21,Female,39,31,22,30,32,Not enough time to do things one needs to,5
21,Female,39,31,22,30,32,Too many responsibilities,5
21,Female,39,31,22,30,32,Not getting enough rest,5
21,Female,39,31,22,30,32,Too many interruptions,5
21,Female,39,31,22,30,32,Not enough time for entertainment and recreation,5
21,Female,39,31,22,30,32,Too many meetings,5
21,Female,39,31,22,30,32,Social obligations,4
21,Female,39,31,22,30,32,Concerns about meeting high standards,5
21,Female,39,31,22,30,32,Noise,5
21,Female,39,31,22,30,32,Pollution,3
21,Female,39,31,22,30,32,Crime,5
21,Female,39,31,22,30,32,Traffic,5
21,Female,39,31,22,30,32,Concerns about news events,3
21,Female,39,31,22,30,32,Rising prices of common goods,3
21,Female,39,31,22,30,32,Concerns about accidents,4
21,Female,39,31,22,30,32,Yardwork or outside home maintenance,3
21,Female,39,31,22,30,32,Overloaded with family responsibilities,5
21,Female,39,31,22,30,32,Home maintenance (inside),5
21,Female,39,31,22,30,32,Concerns about medical treatment,5
21,Female,39,31,22,30,32,Physical illness,5
21,Female,39,31,22,30,32,Side effects of medication,5
21,Female,39,31,22,30,32,Concerns about health in general,5
21,Female,39,31,22,30,32,Concerns about bodily functions,5
21,Female,39,31,22,30,32,Dissatisfaction with academic performance,5
21,Female,39,31,22,30,32,Challenges with instructors,5
21,Female,39,31,22,30,32,Discontent with current academic responsibilities,5
21,Female,39,31,22,30,32,Concerns regarding academic transitions,5
21,Female,39,31,22,30,32,Difficulties with peers or classmates,5
21,Female,39,31,22,30,32,Challenges in managing group projects,5
21,Female,39,31,22,30,32,Getting late to class,5
20,Male,48,27,23,33,28,Misplacing or losing things,5
20,Male,48,27,23,33,28,Silly practical mistakes,4
20,Male,48,27,23,33,28,Trouble with pets,3
20,Male,48,27,23,33,28,Difficulties with friends,3
20,Male,48,27,23,33,28,Regrets over past decision/s,4
20,Male,48,27,23,33,28,Concerned about the meaning of life,5
20,Male,48,27,23,33,28,Being lonely,5
20,Male,48,27,23,33,28,Inability to express oneself,4
20,Male,48,27,23,33,28,Fear of rejection,4
20,Male,48,27,23,33,28,Trouble making decisions,5
20,Male,48,27,23,33,28,Physical appearance,3
20,Male,48,27,23,33,28,Not seeing people,3
20,Male,48,27,23,33,28,Troubling thoughts about one’s future,4
20,Male,48,27,23,33,28,Not enough personal energy,4
20,Male,48,27,23,33,28,Concerns about getting ahead,4
20,Male,48,27,23,33,28,Fear of confrontation,3
20,Male,48,27,23,33,28,Wasting time,5
20,Male,48,27,23,33,28,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",3
20,Male,48,27,23,33,28,Not enough money for wants (entertainment and recreation),4
20,Male,48,27,23,33,28,Concerns about owing money,2
20,Male,48,27,23,33,28,Concerns about money for emergencies,3
20,Male,48,27,23,33,28,Financial security,3
20,Male,48,27,23,33,28,Not enough time to do things one needs to,4
20,Male,48,27,23,33,28,Too many responsibilities,3
20,Male,48,27,23,33,28,Not getting enough rest,3
20,Male,48,27,23,33,28,Too many interruptions,4
20,Male,48,27,23,33,28,Not enough time for entertainment and recreation,5
20,Male,48,27,23,33,28,Too many meetings,3
20,Male,48,27,23,33,28,Social obligations,3
20,Male,48,27,23,33,28,Concerns about meeting high standards,5
20,Male,48,27,23,33,28,Noise,4
20,Male,48,27,23,33,28,Pollution,5
20,Male,48,27,23,33,28,Crime,4
20,Male,48,27,23,33,28,Traffic,4
20,Male,48,27,23,33,28,Concerns about news events,3
20,Male,48,27,23,33,28,Rising prices of common goods,5
20,Male,48,27,23,33,28,Concerns about accidents,3
20,Male,48,27,23,33,28,Yardwork or outside home maintenance,2
20,Male,48,27,23,33,28,Overloaded with family responsibilities,2
20,Male,48,27,23,33,28,Home maintenance (inside),2
20,Male,48,27,23,33,28,Concerns about medical treatment,3
20,Male,48,27,23,33,28,Physical illness,3
20,Male,48,27,23,33,28,Side effects of medication,3
20,Male,48,27,23,33,28,Concerns about health in general,3
20,Male,48,27,23,33,28,Concerns about bodily functions,4
20,Male,48,27,23,33,28,Dissatisfaction with academic performance,5
20,Male,48,27,23,33,28,Challenges with instructors,4
20,Male,48,27,23,33,28,Discontent with current academic responsibilities,4
20,Male,48,27,23,33,28,Concerns regarding academic transitions,2
20,Male,48,27,23,33,28,Difficulties with peers or classmates,3
20,Male,48,27,23,33,28,Challenges in managing group projects,2
20,Male,48,27,23,33,28,Getting late to class,1
19,Female,38,32,30,33,25,Misplacing or losing things,4
19,Female,38,32,30,33,25,Silly practical mistakes,3
19,Female,38,32,30,33,25,Trouble with pets,3
19,Female,38,32,30,33,25,Difficulties with friends,2
19,Female,38,32,30,33,25,Regrets over past decision/s,3
19,Female,38,32,30,33,25,Concerned about the meaning of life,4
19,Female,38,32,30,33,25,Being lonely,3
19,Female,38,32,30,33,25,Inability to express oneself,3
19,Female,38,32,30,33,25,Fear of rejection,4
19,Female,38,32,30,33,25,Trouble making decisions,4
19,Female,38,32,30,33,25,Physical appearance,3
19,Female,38,32,30,33,25,Not seeing people,2
19,Female,38,32,30,33,25,Troubling thoughts about one’s future,4
19,Female,38,32,30,33,25,Not enough personal energy,3
19,Female,38,32,30,33,25,Concerns about getting ahead,3
19,Female,38,32,30,33,25,Fear of confrontation,3
19,Female,38,32,30,33,25,Wasting time,3
19,Female,38,32,30,33,25,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",3
19,Female,38,32,30,33,25,Not enough money for wants (entertainment and recreation),3
19,Female,38,32,30,33,25,Concerns about owing money,3
19,Female,38,32,30,33,25,Concerns about money for emergencies,3
19,Female,38,32,30,33,25,Financial security,3
19,Female,38,32,30,33,25,Not enough time to do things one needs to,4
19,Female,38,32,30,33,25,Too many responsibilities,4
19,Female,38,32,30,33,25,Not getting enough rest,4
19,Female,38,32,30,33,25,Too many interruptions,4
19,Female,38,32,30,33,25,Not enough time for entertainment and recreation,3
19,Female,38,32,30,33,25,Too many meetings,4
19,Female,38,32,30,33,25,Social obligations,4
19,Female,38,32,30,33,25,Concerns about meeting high standards,4
19,Female,38,32,30,33,25,Noise,3
19,Female,38,32,30,33,25,Pollution,4
19,Female,38,32,30,33,25,Crime,4
19,Female,38,32,30,33,25,Traffic,4
19,Female,38,32,30,33,25,Concerns about news events,4
19,Female,38,32,30,33,25,Rising prices of common goods,4
19,Female,38,32,30,33,25,Concerns about accidents,4
19,Female,38,32,30,33,25,Yardwork or outside home maintenance,3
19,Female,38,32,30,33,25,Overloaded with family responsibilities,3
19,Female,38,32,30,33,25,Home maintenance (inside),3
19,Female,38,32,30,33,25,Concerns about medical treatment,2
19,Female,38,32,30,33,25,Physical illness,2
19,Female,38,32,30,33,25,Side effects of medication,2
19,Female,38,32,30,33,25,Concerns about health in general,2
19,Female,38,32,30,33,25,Concerns about bodily functions,2
19,Female,38,32,30,33,25,Dissatisfaction with academic performance,4
19,Female,38,32,30,33,25,Challenges with instructors,4
19,Female,38,32,30,33,25,Discontent with current academic responsibilities,4
19,Female,38,32,30,33,25,Concerns regarding academic transitions,4
19,Female,38,32,30,33,25,Difficulties with peers or classmates,4
19,Female,38,32,30,33,25,Challenges in managing group projects,4
19,Female,38,32,30,33,25,Getting late to class,3
21,Male,33,25,20,28,19,Misplacing or losing things,1
21,Male,33,25,20,28,19,Silly practical mistakes,2
21,Male,33,25,20,28,19,Trouble with pets,1
21,Male,33,25,20,28,19,Difficulties with friends,3
21,Male,33,25,20,28,19,Regrets over past decision/s,3
21,Male,33,25,20,28,19,Concerned about the meaning of life,2
21,Male,33,25,20,28,19,Being lonely,1
21,Male,33,25,20,28,19,Inability to express oneself,2
21,Male,33,25,20,28,19,Fear of rejection,2
21,Male,33,25,20,28,19,Trouble making decisions,2
21,Male,33,25,20,28,19,Physical appearance,1
21,Male,33,25,20,28,19,Not seeing people,1
21,Male,33,25,20,28,19,Troubling thoughts about one’s future,2
21,Male,33,25,20,28,19,Not enough personal energy,1
21,Male,33,25,20,28,19,Concerns about getting ahead,1
21,Male,33,25,20,28,19,Fear of confrontation,2
21,Male,33,25,20,28,19,Wasting time,2
21,Male,33,25,20,28,19,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",1
21,Male,33,25,20,28,19,Not enough money for wants (entertainment and recreation),1
21,Male,33,25,20,28,19,Concerns about owing money,1
21,Male,33,25,20,28,19,Concerns about money for emergencies,1
21,Male,33,25,20,28,19,Financial security,2
21,Male,33,25,20,28,19,Not enough time to do things one needs to,3
21,Male,33,25,20,28,19,Too many responsibilities,2
21,Male,33,25,20,28,19,Not getting enough rest,2
21,Male,33,25,20,28,19,Too many interruptions,2
21,Male,33,25,20,28,19,Not enough time for entertainment and recreation,1
21,Male,33,25,20,28,19,Too many meetings,1
21,Male,33,25,20,28,19,Social obligations,2
21,Male,33,25,20,28,19,Concerns about meeting high standards,2
21,Male,33,25,20,28,19,Noise,1
21,Male,33,25,20,28,19,Pollution,3
21,Male,33,25,20,28,19,Crime,2
21,Male,33,25,20,28,19,Traffic,2
21,Male,33,25,20,28,19,Concerns about news events,1
21,Male,33,25,20,28,19,Rising prices of common goods,3
21,Male,33,25,20,28,19,Concerns about accidents,2
21,Male,33,25,20,28,19,Yardwork or outside home maintenance,1
21,Male,33,25,20,28,19,Overloaded with family responsibilities,1
21,Male,33,25,20,28,19,Home maintenance (inside),2
21,Male,33,25,20,28,19,Concerns about medical treatment,1
21,Male,33,25,20,28,19,Physical illness,1
21,Male,33,25,20,28,19,Side effects of medication,1
21,Male,33,25,20,28,19,Concerns about health in general,2
21,Male,33,25,20,28,19,Concerns about bodily functions,2
21,Male,33,25,20,28,19,Dissatisfaction with academic performance,3
21,Male,33,25,20,28,19,Challenges with instructors,2
21,Male,33,25,20,28,19,Discontent with current academic responsibilities,2
21,Male,33,25,20,28,19,Concerns regarding academic transitions,2
21,Male,33,25,20,28,19,Difficulties with peers or classmates,2
21,Male,33,25,20,28,19,Challenges in managing group projects,1
21,Male,33,25,20,28,19,Getting late to class,2
22,Male,32,31,27,35,23,Misplacing or losing things,2
22,Male,32,31,27,35,23,Silly practical mistakes,1
22,Male,32,31,27,35,23,Trouble with pets,1
22,Male,32,31,27,35,23,Difficulties with friends,1
22,Male,32,31,27,35,23,Regrets over past decision/s,3
22,Male,32,31,27,35,23,Concerned about the meaning of life,4
22,Male,32,31,27,35,23,Being lonely,1
22,Male,32,31,27,35,23,Inability to express oneself,2
22,Male,32,31,27,35,23,Fear of rejection,2
22,Male,32,31,27,35,23,Trouble making decisions,1
22,Male,32,31,27,35,23,Physical appearance,3
22,Male,32,31,27,35,23,Not seeing people,1
22,Male,32,31,27,35,23,Troubling thoughts about one’s future,3
22,Male,32,31,27,35,23,Not enough personal energy,1
22,Male,32,31,27,35,23,Concerns about getting ahead,2
22,Male,32,31,27,35,23,Fear of confrontation,2
22,Male,32,31,27,35,23,Wasting time,1
22,Male,32,31,27,35,23,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",2
22,Male,32,31,27,35,23,Not enough money for wants (entertainment and recreation),5
22,Male,32,31,27,35,23,Concerns about owing money,1
22,Male,32,31,27,35,23,Concerns about money for emergencies,1
22,Male,32,31,27,35,23,Financial security,4
22,Male,32,31,27,35,23,Not enough time to do things one needs to,4
22,Male,32,31,27,35,23,Too many responsibilities,2
22,Male,32,31,27,35,23,Not getting enough rest,4
22,Male,32,31,27,35,23,Too many interruptions,2
22,Male,32,31,27,35,23,Not enough time for entertainment and recreation,4
22,Male,32,31,27,35,23,Too many meetings,2
22,Male,32,31,27,35,23,Social obligations,1
22,Male,32,31,27,35,23,Concerns about meeting high standards,5
22,Male,32,31,27,35,23,Noise,1
22,Male,32,31,27,35,23,Pollution,4
22,Male,32,31,27,35,23,Crime,3
22,Male,32,31,27,35,23,Traffic,5
22,Male,32,31,27,35,23,Concerns about news events,4
22,Male,32,31,27,35,23,Rising prices of common goods,4
22,Male,32,31,27,35,23,Concerns about accidents,2
22,Male,32,31,27,35,23,Yardwork or outside home maintenance,1
22,Male,32,31,27,35,23,Overloaded with family responsibilities,1
22,Male,32,31,27,35,23,Home maintenance (inside),1
22,Male,32,31,27,35,23,Concerns about medical treatment,2
22,Male,32,31,27,35,23,Physical illness,1
22,Male,32,31,27,35,23,Side effects of medication,1
22,Male,32,31,27,35,23,Concerns about health in general,2
22,Male,32,31,27,35,23,Concerns about bodily functions,2
